positions,building,contents,profits,total
11/08/1987,2.31910946 ,0.38682750 ,0.37105751 ,3.07699400 
11/11/1987,0.49165121 ,1.62337700 ,0.00000000 ,2.11502800 
11/14/1987,1.85528757 ,0.00000000 ,0.00000000 ,1.85528800 
11/15/1987,1.11317254 ,0.31447120 ,0.32931354 ,1.75695700 
11/16/1987,1.48423006 ,0.00000000 ,0.00000000 ,1.48423000 
11/18/1987,1.39146568 ,1.48423000 ,0.18552876 ,3.06122400 
11/21/1987,1.57699443 ,0.00000000 ,0.00000000 ,1.57699400 
11/29/1987,1.39146568 ,0.34322820 ,0.00000000 ,1.73469400 
12/02/1987,1.02040816 ,0.74211500 ,0.00000000 ,1.76252300 
12/02/1987,0.97402597 ,0.31539890 ,0.00000000 ,1.28942500 
12/06/1987,0.83487941 ,0.35528760 ,0.27829314 ,1.46846000 
12/07/1987,1.02040816 ,4.17439700 ,0.00000000 ,5.19480500 
12/07/1987,1.94805195 ,0.00000000 ,0.00000000 ,1.94805200 
12/09/1987,1.98515770 ,1.94805200 ,0.18552876 ,4.11873800 
12/09/1987,2.92207792 ,2.04081600 ,0.00000000 ,4.96289400 
12/12/1987,1.11317254 ,1.29870100 ,2.69016698 ,5.10204100 
12/12/1987,1.34508349 ,0.00000000 ,0.00000000 ,1.34508300 
12/12/1987,0.91929499 ,0.15584420 ,0.00000000 ,1.07513900 
12/13/1987,4.17439703 ,1.92022300 ,1.00649351 ,7.10111300 
12/13/1987,1.71614100 ,0.35435990 ,0.00000000 ,2.07050100 
12/14/1987,1.11317254 ,1.29870100 ,0.00000000 ,2.41187400 
12/14/1987,1.23747681 ,0.00000000 ,0.00000000 ,1.23747700 
12/16/1987,0.00000000 ,1.11317300 ,0.92764379 ,2.04081600 
12/17/1987,1.29870130 ,0.00000000 ,0.00000000 ,1.29870100 
12/17/1987,2.78293135 ,0.11131730 ,0.00000000 ,2.89424900 
12/17/1987,0.83487941 ,0.23191090 ,0.00000000 ,1.06679000 
12/19/1987,0.92764378 ,0.18552880 ,0.27829314 ,1.39146600 
12/19/1987,0.37105751 ,0.92764380 ,0.23191095 ,1.53061200 
12/20/1987,0.78849722 ,0.25974030 ,0.00000000 ,1.04823700 
12/23/1987,0.60296846 ,0.32467530 ,0.25046382 ,1.17810800 
12/29/1987,0.78849722 ,0.55658630 ,0.00000000 ,1.34508300 
12/30/1987,2.04081633 ,0.00000000 ,0.00000000 ,2.04081600 
12/31/1987,1.29870130 ,0.37105750 ,0.00000000 ,1.66975900 
01/01/1988,1.18456078 ,0.43389530 ,0.00000000 ,1.61845600 
01/01/1988,0.75244011 ,0.27506650 ,0.00000000 ,1.02750700 
01/03/1988,2.21827862 ,10.64774000 ,3.54924579 ,16.41526200 
01/04/1988,1.50842946 ,0.00000000 ,0.00000000 ,1.50842900 
01/08/1988,0.00000000 ,1.15350500 ,0.53238687 ,1.68589200 
01/10/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
01/15/1988,1.33096717 ,0.88731140 ,0.08873115 ,2.30701000 
01/19/1988,1.20053239 ,0.71960960 ,0.00000000 ,1.92014200 
01/20/1988,3.77107365 ,0.00000000 ,0.00000000 ,3.77107400 
01/21/1988,0.26619343 ,0.62111800 ,0.26619343 ,1.15350500 
01/22/1988,0.00000000 ,5.09405500 ,0.00000000 ,5.09405500 
01/23/1988,0.39574091 ,2.56078100 ,0.00000000 ,2.95652200 
01/23/1988,1.68589175 ,0.11268860 ,0.00000000 ,1.79858000 
01/23/1988,1.02040816 ,0.53238690 ,0.00000000 ,1.55279500 
01/25/1988,0.79858030 ,0.44365570 ,0.08873115 ,1.33096700 
01/26/1988,1.74711624 ,0.14019520 ,0.00000000 ,1.88731100 
01/29/1988,0.00000000 ,0.88731140 ,0.88731145 ,1.77462300 
01/30/1988,0.97604259 ,0.35492460 ,0.00000000 ,1.33096700 
02/01/1988,1.13575865 ,3.54924600 ,1.33096717 ,6.01597200 
02/06/1988,2.21827862 ,1.04347800 ,0.00000000 ,3.26175700 
02/09/1988,1.03460515 ,0.13220940 ,0.00000000 ,1.16681500 
02/10/1988,2.48447205 ,0.03637977 ,0.00000000 ,2.52085200 
02/11/1988,0.93167702 ,0.36202310 ,0.00000000 ,1.29370000 
02/14/1988,15.52795031 ,2.89618500 ,0.00000000 ,18.42413500 
02/17/1988,1.06477374 ,0.00000000 ,0.00000000 ,1.06477400 
02/19/1988,0.00000000 ,1.51197900 ,0.44365572 ,1.95563400 
02/19/1988,0.00000000 ,1.59716100 ,0.44365572 ,2.04081600 
02/21/1988,3.10559006 ,4.88021300 ,0.00000000 ,7.98580300 
02/22/1988,3.31144632 ,0.18544810 ,0.00000000 ,3.49689400 
02/29/1988,2.04081633 ,4.47027500 ,0.00000000 ,6.51109100 
02/29/1988,1.15350488 ,0.10647740 ,0.00000000 ,1.25998200 
03/02/1988,1.50842946 ,0.25022180 ,0.09494233 ,1.85359400 
03/03/1988,0.08873114 ,1.46406400 ,0.00000000 ,1.55279500 
03/07/1988,1.24755989 ,0.01952085 ,0.00000000 ,1.26708100 
03/08/1988,1.86335404 ,0.26619340 ,0.00000000 ,2.12954700 
03/09/1988,1.50842946 ,1.13132200 ,0.06654836 ,2.70630000 
03/12/1988,0.48802130 ,1.06477400 ,0.00000000 ,1.55279500 
03/12/1988,0.00000000 ,0.88731140 ,0.44365572 ,1.33096700 
03/14/1988,1.02395741 ,0.44365570 ,0.00000000 ,1.46761300 
03/14/1988,1.15350488 ,1.15350500 ,0.00000000 ,2.30701000 
03/18/1988,1.50842946 ,0.39929020 ,0.00000000 ,1.90772000 
03/19/1988,0.88731145 ,0.35492460 ,0.00000000 ,1.24223600 
03/21/1988,0.60780834 ,0.60337180 ,0.00000000 ,1.21118000 
03/24/1988,1.99645075 ,0.00000000 ,0.00000000 ,1.99645100 
03/25/1988,7.09849157 ,17.74623000 ,13.30967170 ,38.15439200 
04/06/1988,1.24223602 ,0.70984920 ,0.17746229 ,2.12954700 
04/09/1988,0.00000000 ,2.48447200 ,0.00000000 ,2.48447200 
04/12/1988,1.57497782 ,0.11535050 ,0.00000000 ,1.69032800 
04/13/1988,1.76574978 ,0.00000000 ,0.00000000 ,1.76575000 
04/14/1988,1.29015084 ,0.24844720 ,0.00000000 ,1.53859800 
04/14/1988,1.24223602 ,0.00000000 ,0.44365572 ,1.68589200 
04/16/1988,1.24223602 ,0.00000000 ,0.00000000 ,1.24223600 
04/19/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
04/20/1988,0.00000000 ,1.98225400 ,0.00000000 ,1.98225400 
04/20/1988,1.68589175 ,0.17746230 ,0.00000000 ,1.86335400 
04/23/1988,1.88553682 ,0.00000000 ,0.00000000 ,1.88553700 
04/24/1988,3.10559006 ,1.39485400 ,0.70984916 ,5.21029300 
04/24/1988,1.15350488 ,0.00000000 ,0.00000000 ,1.15350500 
04/24/1988,0.90150843 ,0.88731140 ,0.00000000 ,1.78882000 
04/26/1988,5.76752440 ,0.00000000 ,0.00000000 ,5.76752400 
04/26/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
04/26/1988,2.21827862 ,3.72670800 ,0.88731145 ,6.83229800 
04/29/1988,0.48802130 ,0.74090510 ,0.13309672 ,1.36202300 
04/29/1988,0.00000000 ,2.66193400 ,0.88731145 ,3.54924600 
04/30/1988,1.10913931 ,0.26619340 ,0.00000000 ,1.37533300 
04/30/1988,1.95208518 ,0.35492460 ,0.00000000 ,2.30701000 
05/08/1988,0.53238687 ,1.59716100 ,0.53238687 ,2.66193400 
05/08/1988,7.54214729 ,0.00000000 ,0.00000000 ,7.54214700 
05/09/1988,4.08163265 ,0.62377990 ,0.97604259 ,5.68145500 
05/09/1988,3.90417036 ,3.77107400 ,1.55279503 ,9.22803900 
05/11/1988,1.08074534 ,0.00000000 ,0.00000000 ,1.08074500 
05/11/1988,1.61224490 ,0.00000000 ,0.00000000 ,1.61224500 
05/12/1988,0.00000000 ,1.24223600 ,0.00000000 ,1.24223600 
05/12/1988,1.22892635 ,0.12777280 ,0.00000000 ,1.35669900 
05/12/1988,1.50842946 ,0.00000000 ,0.00000000 ,1.50842900 
05/13/1988,1.59716060 ,0.70984920 ,0.00000000 ,2.30701000 
05/15/1988,1.19787045 ,0.17746230 ,0.00000000 ,1.37533300 
05/16/1988,0.31055901 ,0.62111800 ,0.62111801 ,1.55279500 
05/17/1988,6.04259095 ,17.74623000 ,3.54924579 ,27.33806600 
05/19/1988,0.44365572 ,0.44365570 ,0.35048802 ,1.23779900 
05/23/1988,1.06477374 ,0.11091390 ,0.01685892 ,1.19254700 
05/25/1988,1.27772848 ,0.00000000 ,0.00000000 ,1.27772800 
05/26/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
05/26/1988,1.33096717 ,6.21118000 ,0.00000000 ,7.54214700 
05/27/1988,1.86335404 ,0.22715170 ,0.13309672 ,2.22360200 
05/27/1988,0.00000000 ,0.88731140 ,0.26619343 ,1.15350500 
05/29/1988,1.33096717 ,0.45696540 ,0.00000000 ,1.78793300 
05/29/1988,0.70984916 ,0.72759540 ,0.00000000 ,1.43744500 
05/29/1988,5.76752440 ,0.37267080 ,0.00000000 ,6.14019500 
05/30/1988,1.37533274 ,0.24134870 ,0.00000000 ,1.61668100 
05/31/1988,2.09405501 ,0.00000000 ,0.00000000 ,2.09405500 
05/31/1988,2.48447205 ,9.31677000 ,0.00000000 ,11.80124200 
06/01/1988,2.83939663 ,0.13309670 ,0.00000000 ,2.97249300 
06/03/1988,0.70984916 ,1.24223600 ,0.00000000 ,1.95208500 
06/03/1988,2.21827862 ,0.22537710 ,0.04436557 ,2.48802100 
06/05/1988,3.99290151 ,0.00000000 ,0.00000000 ,3.99290200 
06/05/1988,1.59716060 ,0.62555460 ,0.00000000 ,2.22271500 
06/05/1988,6.65483585 ,17.74623000 ,0.88731145 ,25.28837600 
06/06/1988,2.44010648 ,0.00000000 ,0.00000000 ,2.44010600 
06/06/1988,3.54924579 ,0.17746230 ,0.00000000 ,3.72670800 
06/06/1988,0.00000000 ,2.86512900 ,0.88731145 ,3.75244000 
06/10/1988,1.64152618 ,0.00000000 ,0.00000000 ,1.64152600 
06/13/1988,0.79858030 ,0.17746230 ,0.26619343 ,1.24223600 
06/15/1988,1.24223602 ,0.00000000 ,0.00000000 ,1.24223600 
06/16/1988,0.44365572 ,3.99290200 ,0.00000000 ,4.43655700 
06/21/1988,1.06477374 ,0.00000000 ,0.00000000 ,1.06477400 
06/21/1988,0.22182786 ,0.70984920 ,0.26619343 ,1.19787000 
06/24/1988,1.86335404 ,0.53238690 ,0.00000000 ,2.39574100 
06/24/1988,0.88731145 ,4.88021300 ,4.43655723 ,10.20408200 
06/29/1988,1.77462289 ,0.00000000 ,0.00000000 ,1.77462300 
06/29/1988,2.32031943 ,0.00000000 ,0.00000000 ,2.32031900 
06/29/1988,0.70984916 ,1.59716100 ,0.00000000 ,2.30701000 
07/01/1988,0.73291925 ,0.35492460 ,0.00000000 ,1.08784400 
07/01/1988,0.87843833 ,0.26441880 ,0.00000000 ,1.14285700 
07/01/1988,1.15350488 ,0.00000000 ,0.00000000 ,1.15350500 
07/01/1988,1.44543035 ,0.42147290 ,0.00000000 ,1.86690300 
07/02/1988,2.48447205 ,0.00000000 ,0.00000000 ,2.48447200 
07/04/1988,2.57320319 ,0.00000000 ,0.00000000 ,2.57320300 
07/05/1988,0.81277728 ,0.30878440 ,0.00000000 ,1.12156200 
07/06/1988,5.32386868 ,0.66548360 ,0.00000000 ,5.98935200 
07/08/1988,2.10292813 ,0.40638860 ,0.00000000 ,2.50931700 
07/09/1988,0.94498669 ,0.38331850 ,0.00000000 ,1.32830500 
07/12/1988,0.76131322 ,0.28393970 ,0.00000000 ,1.04525300 
07/14/1988,1.38775510 ,0.00000000 ,0.00000000 ,1.38775500 
07/16/1988,0.00000000 ,1.06477400 ,0.08873115 ,1.15350500 
07/18/1988,1.28660160 ,0.00000000 ,0.00000000 ,1.28660200 
07/18/1988,0.75421473 ,0.29281280 ,0.00000000 ,1.04702800 
07/19/1988,1.41969831 ,2.66193400 ,0.53238687 ,4.61402000 
07/19/1988,10.69210293 ,3.10559000 ,6.65483585 ,20.45252900 
07/19/1988,2.21827862 ,0.00000000 ,0.00000000 ,2.21827900 
07/20/1988,1.77462289 ,2.66193400 ,0.88731145 ,5.32386900 
07/26/1988,0.88731145 ,0.32919250 ,0.00000000 ,1.21650400 
07/30/1988,1.77462289 ,4.43655700 ,0.88731145 ,7.09849200 
08/08/1988,0.00000000 ,0.97604260 ,0.35492458 ,1.33096700 
08/09/1988,1.77462289 ,0.00000000 ,0.00000000 ,1.77462300 
08/10/1988,2.33007986 ,0.50488020 ,0.17746229 ,3.01242200 
08/12/1988,34.60514641 ,9.20763100 ,3.20674357 ,47.01952100 
08/15/1988,0.19520852 ,0.72759540 ,0.17746229 ,1.10026600 
08/18/1988,0.97604259 ,0.64152620 ,0.69210293 ,2.30967200 
08/21/1988,0.90505768 ,0.24046140 ,0.00000000 ,1.14551900 
08/21/1988,1.24223602 ,0.13398400 ,0.00000000 ,1.37622000 
08/22/1988,0.93966282 ,0.20319430 ,0.00000000 ,1.14285700 
08/24/1988,1.86335404 ,0.14551910 ,0.88731145 ,2.89618500 
08/24/1988,0.88731145 ,0.88731140 ,0.00000000 ,1.77462300 
08/29/1988,1.35403727 ,0.00000000 ,0.00000000 ,1.35403700 
09/01/1988,5.05767524 ,1.77462300 ,17.74622893 ,24.57852700 
09/04/1988,0.53682343 ,1.72493300 ,0.00000000 ,2.26175700 
09/05/1988,4.43655723 ,0.00000000 ,0.00000000 ,4.43655700 
09/05/1988,0.88731145 ,0.46140200 ,0.00000000 ,1.34871300 
09/06/1988,3.10559006 ,6.56610500 ,6.21118012 ,15.88287500 
09/06/1988,0.26619343 ,0.75421470 ,0.00000000 ,1.02040800 
09/08/1988,0.97604259 ,0.28660160 ,0.00000000 ,1.26264400 
09/08/1988,0.39929015 ,1.50842900 ,0.75421473 ,2.66193400 
09/09/1988,0.95031056 ,0.10115350 ,0.00000000 ,1.05146400 
09/11/1988,1.33096717 ,0.53238690 ,0.08873115 ,1.95208500 
09/14/1988,0.31055901 ,0.64773740 ,0.39929015 ,1.35758700 
09/17/1988,1.33096717 ,0.31055900 ,0.00000000 ,1.64152600 
09/18/1988,1.33096717 ,4.43655700 ,1.77462289 ,7.54214700 
09/19/1988,2.21827862 ,0.00000000 ,0.00000000 ,2.21827900 
09/19/1988,3.54924579 ,1.33096700 ,0.62111801 ,5.50133100 
09/20/1988,1.67701863 ,0.52528840 ,0.00887311 ,2.21118000 
09/22/1988,0.00000000 ,1.47737400 ,0.00000000 ,1.47737400 
09/27/1988,1.33096717 ,0.31055900 ,0.00000000 ,1.64152600 
09/27/1988,0.22182786 ,0.70984920 ,0.08873115 ,1.02040800 
10/01/1988,3.28305235 ,0.00000000 ,0.00000000 ,3.28305200 
10/04/1988,5.54569654 ,15.97161000 ,4.43655723 ,25.95386000 
10/04/1988,1.06477374 ,0.00000000 ,0.00000000 ,1.06477400 
10/08/1988,2.57320319 ,0.88731140 ,0.62111801 ,4.08163300 
10/08/1988,1.65661047 ,0.55368230 ,0.07808341 ,2.28837600 
10/17/1988,0.82963620 ,0.22005320 ,0.05057675 ,1.10026600 
10/20/1988,2.66193434 ,0.17657500 ,0.00000000 ,2.83850900 
10/20/1988,2.08518190 ,0.35492460 ,0.75421473 ,3.19432100 
10/23/1988,0.97604259 ,0.62111800 ,0.00000000 ,1.59716100 
10/28/1988,0.00000000 ,1.77462300 ,0.00000000 ,1.77462300 
10/29/1988,1.33096717 ,0.25732030 ,0.13309672 ,1.72138400 
11/02/1988,0.00000000 ,1.71251100 ,0.62111801 ,2.33362900 
11/03/1988,3.69565217 ,0.79858030 ,0.00000000 ,4.49423200 
11/05/1988,5.76752440 ,1.33096700 ,1.77462289 ,8.87311400 
11/05/1988,2.54924579 ,0.12688550 ,0.00000000 ,2.67613100 
11/07/1988,0.00000000 ,1.05856300 ,0.08873115 ,1.14729400 
11/07/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
11/10/1988,1.50842946 ,0.00000000 ,0.00000000 ,1.50842900 
11/11/1988,1.24223602 ,0.00000000 ,0.00000000 ,1.24223600 
11/14/1988,0.70984916 ,0.39929020 ,0.00000000 ,1.10913900 
11/18/1988,0.44365572 ,5.76752400 ,0.00000000 ,6.21118000 
11/19/1988,1.46406389 ,0.13309670 ,0.13309672 ,1.73025700 
11/19/1988,1.15350488 ,0.00000000 ,0.00000000 ,1.15350500 
11/20/1988,0.48802130 ,0.56787930 ,0.00000000 ,1.05590100 
11/21/1988,1.71251109 ,0.16681460 ,0.00000000 ,1.87932600 
11/23/1988,0.08873114 ,1.31322100 ,0.00000000 ,1.40195200 
11/26/1988,0.97604259 ,0.44365570 ,0.00000000 ,1.41969800 
11/27/1988,0.00000000 ,2.71517300 ,0.00000000 ,2.71517300 
12/02/1988,0.62111801 ,2.66193400 ,0.79858030 ,4.08163300 
12/02/1988,1.75244011 ,0.00000000 ,0.00000000 ,1.75244000 
12/05/1988,0.66548358 ,0.42324760 ,0.00000000 ,1.08873100 
12/06/1988,0.00000000 ,1.33096700 ,2.21827862 ,3.54924600 
12/06/1988,1.28305235 ,0.00000000 ,0.00000000 ,1.28305200 
12/08/1988,0.84294587 ,1.33096700 ,0.00000000 ,2.17391300 
12/09/1988,1.86335404 ,0.97604260 ,0.00000000 ,2.83939700 
12/12/1988,0.00000000 ,3.10559000 ,0.26619343 ,3.37178300 
12/12/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
12/14/1988,2.66193434 ,1.33096700 ,0.62111801 ,4.61402000 
12/15/1988,4.43655723 ,5.32386900 ,1.06477374 ,10.82520000 
12/16/1988,0.00000000 ,4.43655700 ,1.33096717 ,5.76752400 
12/17/1988,0.84294587 ,0.26619340 ,0.00000000 ,1.10913900 
12/17/1988,8.87311446 ,14.19698000 ,7.98580302 ,31.05590100 
12/18/1988,1.77462289 ,0.77639750 ,0.55456965 ,3.10559000 
12/18/1988,1.33096717 ,0.00000000 ,0.00000000 ,1.33096700 
12/25/1988,1.33096717 ,0.35492460 ,0.00000000 ,1.68589200 
12/26/1988,0.00000000 ,3.99290200 ,0.00000000 ,3.99290200 
01/02/1989,1.12870449 ,0.71210840 ,0.00000000 ,1.84081300 
01/03/1989,1.02286198 ,0.13293820 ,0.12701101 ,1.28281100 
01/05/1989,4.91109229 ,0.46570700 ,0.00000000 ,5.37679900 
01/09/1989,0.22692633 ,1.13463200 ,0.00000000 ,1.36155800 
01/11/1989,0.67739204 ,0.29635900 ,0.08467401 ,1.05842500 
01/11/1989,0.63505504 ,0.36833190 ,0.00000000 ,1.00338700 
01/14/1989,2.20152413 ,0.50804400 ,0.25402202 ,2.96359000 
01/15/1989,1.16342083 ,0.05165114 ,0.05588484 ,1.27095700 
01/15/1989,1.27011008 ,0.63505500 ,0.00000000 ,1.90516500 
01/17/1989,0.42337003 ,2.54022000 ,1.27011008 ,4.23370000 
01/17/1989,1.94750212 ,0.00000000 ,0.00000000 ,1.94750200 
01/19/1989,2.54022015 ,0.15918710 ,0.21168501 ,2.91109200 
01/20/1989,4.23370025 ,16.93480000 ,3.38696020 ,24.55546100 
01/21/1989,0.55038103 ,0.67739200 ,0.00000000 ,1.22777300 
01/24/1989,0.61388654 ,0.43607110 ,0.16934801 ,1.21930600 
01/24/1989,2.70956816 ,0.55884840 ,0.00000000 ,3.26841700 
01/26/1989,1.27011008 ,3.13293800 ,0.42337003 ,4.82641800 
01/26/1989,1.65961050 ,0.00000000 ,0.00000000 ,1.65961000 
01/29/1989,0.79085521 ,0.42337000 ,0.00000000 ,1.21422500 
01/31/1989,0.00000000 ,1.01608800 ,0.00000000 ,1.01608800 
02/02/1989,1.10076207 ,0.24470790 ,0.17781541 ,1.52328500 
02/02/1989,0.84674005 ,1.43945800 ,0.39796782 ,2.68416600 
02/05/1989,1.37171888 ,0.19051650 ,0.00000000 ,1.56223500 
02/06/1989,0.93056732 ,0.19051650 ,0.00000000 ,1.12108400 
02/13/1989,0.74005080 ,0.27434380 ,0.00000000 ,1.01439500 
02/14/1989,6.98560542 ,33.59695000 ,1.50889077 ,42.09144800 
02/14/1989,0.84674005 ,0.84674010 ,0.00000000 ,1.69348000 
02/14/1989,0.00000000 ,1.64013500 ,0.00000000 ,1.64013500 
02/15/1989,0.00000000 ,1.69348000 ,0.25402202 ,1.94750200 
02/15/1989,3.38696020 ,1.27011000 ,0.00000000 ,4.65707000 
02/15/1989,1.05842506 ,0.00000000 ,0.00000000 ,1.05842500 
02/18/1989,0.90855207 ,0.20745130 ,0.00000000 ,1.11600300 
02/22/1989,1.52413209 ,0.00000000 ,0.00000000 ,1.52413200 
02/23/1989,0.22353937 ,1.16850100 ,0.00000000 ,1.39204100 
02/27/1989,0.00000000 ,1.01608800 ,0.21168501 ,1.22777300 
03/04/1989,3.38696020 ,11.00762000 ,0.00000000 ,14.39458100 
03/06/1989,0.19898391 ,0.76206600 ,0.16934801 ,1.13039800 
03/07/1989,1.32091448 ,0.42337000 ,0.00000000 ,1.74428500 
03/07/1989,0.00000000 ,1.10076200 ,0.84674005 ,1.94750200 
03/08/1989,0.00000000 ,0.93141410 ,0.25402202 ,1.18543600 
03/14/1989,0.61812024 ,1.94750200 ,0.00000000 ,2.56562200 
03/16/1989,0.00000000 ,1.14818000 ,0.00000000 ,1.14818000 
03/17/1989,1.69348010 ,0.22861980 ,0.25402202 ,2.17612200 
03/19/1989,0.00000000 ,1.33107500 ,0.00000000 ,1.33107500 
03/23/1989,8.46740051 ,9.00931400 ,3.38696020 ,20.86367500 
03/23/1989,1.27011008 ,0.59864520 ,0.02540220 ,1.89415700 
03/23/1989,2.11685013 ,0.00000000 ,0.00000000 ,2.11685000 
03/24/1989,0.38103302 ,1.27011000 ,0.00000000 ,1.65114300 
03/27/1989,0.00000000 ,0.84674010 ,0.21168501 ,1.05842500 
03/27/1989,7.62066046 ,1.60880600 ,0.00000000 ,9.22946700 
04/01/1989,0.00000000 ,1.01608800 ,0.12701101 ,1.14309900 
04/03/1989,0.00000000 ,5.92718000 ,0.00000000 ,5.92718000 
04/04/1989,1.19813717 ,0.00000000 ,0.00000000 ,1.19813700 
04/05/1989,1.43861135 ,0.33615580 ,0.00000000 ,1.77476700 
04/06/1989,1.26587638 ,0.60965280 ,0.00000000 ,1.87552900 
04/09/1989,0.58425064 ,5.08044000 ,0.00000000 ,5.66469100 
04/12/1989,1.10076207 ,0.00000000 ,0.00000000 ,1.10076200 
04/14/1989,0.76206605 ,3.38696000 ,0.00000000 ,4.14902600 
04/16/1989,1.01608806 ,0.26756990 ,0.00000000 ,1.28365800 
04/17/1989,1.05842506 ,0.00000000 ,0.00000000 ,1.05842500 
04/19/1989,2.20152413 ,0.00000000 ,0.00000000 ,2.20152400 
04/20/1989,0.00000000 ,0.95088910 ,0.33869602 ,1.28958500 
04/21/1989,0.93141406 ,0.42337000 ,0.00000000 ,1.35478400 
04/23/1989,3.81033023 ,0.18289590 ,0.42337003 ,4.41659600 
04/24/1989,0.00000000 ,1.01608800 ,0.25402202 ,1.27011000 
04/26/1989,1.69348010 ,8.46740100 ,4.23370025 ,14.39458100 
04/28/1989,2.54022015 ,0.14648600 ,0.00000000 ,2.68670600 
04/28/1989,1.69348010 ,0.00000000 ,0.00000000 ,1.69348000 
04/28/1989,1.18204911 ,0.44199830 ,0.00000000 ,1.62404700 
04/30/1989,3.38696020 ,0.00000000 ,0.00000000 ,3.38696000 
05/02/1989,0.50804403 ,3.55630800 ,0.00000000 ,4.06435200 
05/03/1989,1.30143946 ,0.00000000 ,0.00000000 ,1.30143900 
05/04/1989,1.27011008 ,0.00000000 ,0.00000000 ,1.27011000 
05/06/1989,1.27011008 ,0.28365790 ,0.00000000 ,1.55376800 
05/06/1989,1.11685013 ,0.35986450 ,0.00000000 ,1.47671500 
05/07/1989,1.01608806 ,0.17358170 ,0.00000000 ,1.18967000 
05/11/1989,1.01608806 ,0.00000000 ,0.00000000 ,1.01608800 
05/11/1989,3.04826418 ,6.07282000 ,1.01608806 ,10.13717200 
05/13/1989,2.54022015 ,0.12277730 ,0.00000000 ,2.66299700 
05/13/1989,0.81287045 ,0.23285350 ,0.00000000 ,1.04572400 
05/15/1989,2.28619814 ,1.35478400 ,0.16934801 ,3.81033000 
05/18/1989,1.27011008 ,0.00000000 ,0.00000000 ,1.27011000 
05/19/1989,0.00000000 ,1.69348000 ,0.00000000 ,1.69348000 
05/21/1989,1.48179509 ,0.00000000 ,0.00000000 ,1.48179500 
05/22/1989,1.52413209 ,0.00000000 ,0.00000000 ,1.52413200 
05/23/1989,1.27011008 ,1.27011000 ,0.42337003 ,2.96359000 
05/24/1989,0.84674005 ,0.33446230 ,0.00000000 ,1.18120200 
05/24/1989,1.17696867 ,0.38865370 ,0.00000000 ,1.56562200 
05/24/1989,2.37087214 ,0.67739200 ,0.00000000 ,3.04826400 
05/25/1989,2.54022015 ,0.42506350 ,0.37256562 ,3.33784900 
05/25/1989,1.18543607 ,0.27180360 ,0.00000000 ,1.45724000 
05/26/1989,1.01608806 ,0.00000000 ,0.00000000 ,1.01608800 
05/29/1989,4.23370025 ,0.06773920 ,0.00000000 ,4.30143900 
06/02/1989,2.03217612 ,0.00000000 ,0.00000000 ,2.03217600 
06/04/1989,3.81033023 ,0.00000000 ,0.21168501 ,4.02201500 
06/05/1989,0.27519052 ,0.63505500 ,0.21168501 ,1.12193100 
06/08/1989,1.36748518 ,0.51227770 ,0.00000000 ,1.87976300 
06/11/1989,2.20152413 ,0.00000000 ,0.00000000 ,2.20152400 
06/11/1989,1.27011008 ,0.00000000 ,0.00000000 ,1.27011000 
06/12/1989,1.52413209 ,0.20999150 ,0.00000000 ,1.73412400 
06/13/1989,0.71972904 ,0.34716340 ,0.10160881 ,1.16850100 
06/13/1989,2.11685013 ,4.23370000 ,0.42337003 ,6.77392000 
06/16/1989,0.84674005 ,0.33022860 ,0.00000000 ,1.17696900 
06/17/1989,3.06096528 ,0.42337000 ,1.01608806 ,4.50042300 
06/17/1989,1.70533446 ,0.25402200 ,0.25402202 ,2.21337800 
06/21/1989,1.01608806 ,0.00000000 ,0.00000000 ,1.01608800 
06/21/1989,1.86282811 ,0.00000000 ,0.00000000 ,1.86282800 
06/23/1989,0.25402202 ,1.52413200 ,0.42337003 ,2.20152400 
06/27/1989,0.66045724 ,0.55884840 ,0.00000000 ,1.21930600 
06/27/1989,5.71549534 ,0.00000000 ,0.00000000 ,5.71549500 
06/28/1989,3.47163421 ,2.96359000 ,0.00000000 ,6.43522400 
06/28/1989,0.00000000 ,3.38696000 ,2.11685013 ,5.50381000 
06/28/1989,0.00000000 ,2.11685000 ,0.42337003 ,2.54022000 
06/28/1989,5.08044030 ,0.00000000 ,0.00000000 ,5.08044000 
06/29/1989,5.08044030 ,0.00000000 ,0.00000000 ,5.08044000 
07/03/1989,1.77815411 ,0.25402200 ,0.00000000 ,2.03217600 
07/05/1989,1.34801016 ,2.74343800 ,0.00000000 ,4.09144800 
07/06/1989,1.18543607 ,0.71634210 ,0.00000000 ,1.90177800 
07/08/1989,3.38696020 ,1.43945800 ,0.00000000 ,4.82641800 
07/10/1989,1.30143946 ,0.71718880 ,0.11346317 ,2.13209100 
07/10/1989,1.45639289 ,0.03725656 ,0.07620661 ,1.56985600 
07/13/1989,0.99491956 ,0.10330230 ,0.15495343 ,1.25317500 
07/18/1989,1.27011008 ,0.00000000 ,0.00000000 ,1.27011000 
07/18/1989,2.79424217 ,0.30482640 ,0.00000000 ,3.09906900 
07/18/1989,1.45639289 ,0.15749360 ,0.29635902 ,1.91024600 
