custID,gender,state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
746,2,36,1,4359,100,0,5,0
747,1,44,1,5000,100,0,4,0
748,1,10,1,0,13,0,4,0
749,1,46,1,0,2,0,8,0
750,1,35,1,4000,50,0,3,0
751,2,24,1,1020,28,0,8,0
752,1,5,1,5061,5,19,6,0
753,2,48,1,0,17,0,4,0
754,2,17,1,5000,76,0,4,0
755,1,46,1,4000,43,0,3,0
756,1,10,1,3000,24,0,2,0
757,1,11,1,7203,3,0,9,0
758,1,15,1,8396,45,20,12,0
759,2,5,1,3000,6,4,2,0
760,1,25,1,0,13,6,6,0
761,2,18,1,0,5,0,9,0
762,2,11,1,1043,33,12,11,0
763,2,31,1,2358,11,1,8,0
764,1,44,1,10000,13,10,9,0
765,2,39,1,0,1,1,5,0
766,1,17,1,0,73,0,3,0
767,1,33,1,6000,5,0,5,0
768,1,32,1,11032,2,0,48,0
769,2,5,1,0,7,25,12,0
770,1,44,1,0,7,22,6,0
771,1,41,1,0,100,2,21,0
772,2,5,1,0,29,16,3,0
773,1,5,1,0,12,5,10,0
774,1,47,1,6000,13,0,5,0
775,1,43,1,619,24,5,4,0
776,2,35,1,0,29,0,4,0
777,2,11,1,0,7,2,14,0
778,2,5,1,6000,27,0,5,0
779,2,43,2,10000,15,0,9,0
780,1,10,1,5401,15,0,17,0
781,1,35,1,0,4,2,3,0
782,1,5,1,5000,71,8,4,0
783,1,10,1,3000,8,16,2,0
784,1,5,1,0,24,0,20,0
785,2,10,1,4864,49,0,10,0
786,1,39,1,5000,8,1,4,0
787,1,15,1,0,100,10,68,1
788,1,24,1,7345,5,0,10,0
789,1,20,1,8000,20,11,7,0
790,1,46,1,5000,17,0,4,0
791,1,7,1,4818,3,14,4,0
792,2,28,1,3990,12,0,15,0
793,1,10,1,256,22,0,4,0
794,1,5,1,11000,76,12,10,0
795,1,28,2,1709,8,0,6,0
796,1,44,1,2483,19,0,6,0
797,1,32,1,0,16,0,28,0
798,1,39,1,0,1,0,6,0
799,2,32,1,3155,26,0,5,0
800,1,10,1,4000,16,0,3,0
801,1,34,1,0,30,2,4,0
802,2,46,1,3450,38,0,12,0
803,1,20,1,0,20,0,4,0
804,2,36,1,3000,15,4,2,0
805,1,15,1,5000,10,0,4,0
806,1,2,1,5000,4,9,4,0
807,2,2,1,0,6,0,4,0
808,2,35,1,7000,18,23,6,0
809,1,35,1,4000,20,0,3,0
810,2,2,1,4106,9,0,4,0
811,2,29,1,6000,5,17,5,0
812,2,10,1,0,19,0,6,0
813,1,10,1,2895,10,2,7,0
814,1,36,1,5000,6,0,4,0
815,2,5,1,7000,47,0,6,0
816,1,44,1,0,44,0,10,0
817,1,40,1,3000,27,1,2,0
818,1,2,1,6351,33,0,10,0
819,1,2,1,5341,14,0,10,0
820,2,35,2,4223,23,0,8,0
821,1,5,1,3169,29,4,19,0
822,1,5,1,7000,52,5,6,0
823,2,44,2,4094,12,0,4,0
824,2,43,1,6000,39,0,5,0
825,2,5,1,3382,16,10,3,0
826,2,10,1,0,3,3,8,0
827,1,7,1,0,35,1,2,0
828,1,6,1,5000,59,1,4,0
829,2,29,1,0,9,0,11,0
830,1,5,1,4000,7,2,3,0
831,2,49,1,21000,4,4,20,1
832,1,10,1,1916,17,24,14,0
833,1,11,1,0,53,2,37,0
834,2,35,1,1456,16,0,5,0
835,1,10,1,3000,21,25,2,0
836,1,5,1,6713,42,0,16,0
837,1,35,1,0,25,1,9,0
838,2,29,1,5000,49,0,4,0
839,1,12,1,12000,10,0,11,0
840,2,5,1,4000,3,0,3,0
841,2,16,1,6000,4,6,5,0
842,2,35,1,0,53,0,29,0
843,1,39,1,0,14,12,3,0
844,1,11,1,6119,21,0,9,0
845,1,25,1,3000,6,13,2,0
846,1,45,1,0,35,7,8,0
847,1,44,1,5261,18,5,7,0
848,2,46,1,5654,22,0,6,0
849,1,16,1,0,100,2,8,0
850,2,29,1,0,29,6,4,0
851,1,39,1,5461,7,0,33,0
852,2,28,1,4000,19,57,3,0
853,2,5,1,4135,100,1,9,0
854,2,24,1,10000,31,15,9,0
855,2,28,1,4000,10,0,3,0
856,1,15,1,4188,16,1,5,0
857,2,20,1,8629,5,22,29,0
858,1,35,1,11000,4,0,10,0
859,2,5,1,0,5,0,6,0
860,1,12,1,5000,23,0,4,0
861,1,44,1,5531,6,1,17,0
862,1,12,1,0,100,60,5,0
863,2,17,2,0,14,0,8,0
864,1,3,1,6000,9,3,5,0
865,1,25,1,2097,65,8,24,0
866,1,4,1,12000,9,10,11,0
867,1,16,1,0,22,0,4,0
868,1,44,1,7918,15,0,9,0
869,1,29,1,3000,20,0,2,0
870,1,11,1,2833,34,5,42,0
871,2,16,1,9166,9,0,18,0
872,2,39,1,4056,31,3,6,0
873,1,41,1,11000,24,10,10,0
874,2,20,1,11288,1,1,38,0
875,1,16,1,2000,18,0,1,0
876,2,36,1,7000,91,0,6,0
877,1,10,1,4000,7,0,3,0
878,1,15,1,3000,1,0,2,0
879,1,41,1,9723,14,1,49,0
880,1,18,1,2197,65,15,5,0
881,1,32,1,4147,27,0,21,0
882,1,43,1,4000,30,0,3,0
883,1,47,1,4358,13,8,4,0
884,2,20,1,0,13,3,4,0
885,2,11,1,2966,35,0,5,0
886,1,24,1,4744,50,0,9,0
887,1,39,1,0,24,0,8,0
888,2,15,1,5000,33,0,4,0
889,1,5,1,3765,4,0,16,0
890,2,16,1,5000,11,0,4,0
891,1,5,1,1085,7,1,9,0
892,2,43,1,4000,21,0,3,0
893,2,32,1,7000,8,0,6,0
894,2,11,1,12368,42,0,12,0
895,1,10,1,0,10,0,11,0
896,1,5,1,382,4,0,2,0
897,2,6,1,1274,53,60,6,0
898,1,39,1,3000,11,0,2,0
899,1,49,1,11000,18,0,10,0
900,2,46,1,6926,18,8,7,1
901,2,5,1,3000,7,6,2,0
902,1,34,1,9444,62,28,17,1
903,1,28,1,24422,17,0,43,1
904,2,49,1,0,11,7,6,0
905,1,11,1,37,23,0,9,0
906,1,37,1,0,15,0,9,0
907,2,36,1,6000,100,28,5,0
908,1,16,1,0,18,6,2,0
909,1,13,1,13664,12,0,19,0
910,1,6,1,9613,45,0,11,0
911,2,29,1,24270,15,0,25,1
912,2,46,1,0,91,0,15,0
913,1,4,1,395,15,0,38,0
914,2,5,1,5000,40,2,4,0
915,1,33,1,5000,6,0,4,0
916,1,25,1,5000,73,0,4,0
917,2,35,1,0,22,0,46,0
918,2,3,1,1465,5,0,19,0
919,1,4,1,7000,7,0,6,0
920,1,42,1,5000,100,0,4,0
921,2,9,1,5976,65,29,5,0
922,1,5,1,15828,44,13,28,1
923,2,5,1,6000,13,0,5,0
924,2,11,1,0,3,1,6,0
925,1,26,1,9277,52,3,10,1
926,1,5,1,5000,14,2,4,0
927,2,5,1,701,34,0,5,0
928,1,35,1,4000,11,0,3,0
929,1,28,1,4000,81,0,3,0
930,1,43,1,8928,4,0,17,0
931,2,44,1,5000,5,0,4,0
932,1,44,1,0,10,2,27,0
933,2,16,1,4000,8,17,3,0
934,2,39,1,9713,19,0,14,0
935,2,39,1,0,45,0,9,0
936,2,32,1,15000,5,0,14,1
937,1,28,1,8000,19,0,7,0
938,1,5,1,5060,12,2,24,0
939,2,25,1,3799,42,1,5,0
940,2,7,1,7276,11,7,14,0
941,2,24,1,0,9,2,1,0
942,2,9,1,7000,11,7,6,0
943,1,5,1,7835,26,60,11,0
944,1,28,1,7365,43,0,9,0
945,2,11,1,6000,18,21,5,0
946,2,6,1,1493,11,0,5,0
947,2,32,1,5000,7,5,4,0
948,1,25,1,6864,28,0,15,0
949,1,4,1,4643,7,7,14,0
950,1,44,1,1489,76,2,2,0
951,2,35,1,4000,34,0,3,0
952,1,17,1,0,5,0,7,0
953,2,19,1,6000,20,0,5,0
954,1,10,1,0,5,0,6,0
955,2,35,1,12579,3,20,13,0
956,1,19,1,0,12,30,6,0
957,1,21,1,79,20,0,5,0
958,1,5,1,3549,37,1,14,0
959,1,5,1,478,6,9,27,0
960,1,29,1,4030,34,0,16,0
961,2,5,1,4310,17,13,5,0
962,1,35,1,4000,22,0,3,0
963,2,10,1,0,23,0,14,0
964,2,39,1,0,100,0,6,0
965,1,10,1,7610,24,0,10,0
966,2,5,1,3000,11,0,2,0
967,2,12,1,6000,12,0,5,0
968,2,5,1,5000,11,10,4,0
969,1,26,1,3978,29,0,4,0
970,1,5,1,0,80,0,2,0
971,1,4,1,1405,12,0,4,0
972,1,32,1,6000,3,3,5,0
973,2,4,1,0,10,0,7,0
974,1,43,1,5121,9,0,14,0
975,1,7,1,0,9,0,12,0
976,1,44,1,4000,17,0,3,0
977,1,11,2,0,27,0,5,0
978,1,36,1,0,20,6,11,0
979,2,32,1,6188,38,0,29,0
980,2,13,1,4000,22,0,3,0
981,1,43,1,16832,64,0,21,0
982,1,46,1,4719,45,0,6,0
983,2,32,1,4793,100,1,10,1
984,2,2,1,4690,12,1,6,0
985,2,10,1,16000,56,0,15,0
986,1,48,1,7000,8,1,6,0
987,1,15,1,0,87,0,14,0
988,2,5,1,10000,79,10,9,1
989,1,44,1,6309,14,5,8,0
990,1,44,1,4000,31,0,3,0
991,1,18,1,0,100,11,7,0
992,2,5,1,4000,9,0,3,0
993,2,10,1,0,1,2,11,0
994,2,17,1,8080,24,0,9,0
995,1,19,1,4953,6,2,41,0
996,1,16,1,0,1,18,3,0
997,2,12,1,3000,37,6,2,0
998,1,2,1,5702,10,9,12,0
999,2,38,1,0,11,0,4,0
1000,1,32,1,5000,39,2,4,0
1001,2,7,1,0,65,0,15,0
1002,1,46,1,0,18,0,2,0
1003,1,10,1,0,81,0,3,0
1004,1,48,1,0,12,0,3,0
1005,2,15,1,1594,35,0,7,0
1006,1,39,1,9000,4,0,8,0
1007,1,35,1,0,60,0,7,0
1008,1,44,1,729,18,0,5,0
1009,2,5,1,3092,19,7,21,0
1010,1,5,1,7628,16,1,9,0
1011,2,10,1,5000,39,0,4,0
1012,2,44,1,7000,21,0,6,0
1013,1,49,1,0,49,21,3,0
1014,2,5,1,4355,1,0,7,0
1015,2,46,1,4000,71,2,3,0
1016,1,34,1,9000,40,0,8,0
1017,1,25,1,0,15,6,3,0
1018,1,48,1,0,26,0,7,0
1019,1,45,1,0,72,1,2,0
1020,2,32,1,0,16,0,8,0
1021,2,15,1,9000,18,8,8,0
1022,2,24,1,3108,15,1,6,0
1023,1,44,1,7000,32,0,6,0
1024,2,15,1,0,21,23,23,0
1025,1,5,1,0,100,1,3,0
1026,1,46,1,0,9,1,3,0
1027,2,44,1,0,2,4,12,0
1028,2,5,1,12578,5,0,75,1
1029,1,49,1,11000,7,0,10,0
1030,2,44,1,5000,13,0,4,0
1031,1,5,1,10896,14,0,18,0
1032,2,20,1,6000,17,0,5,0
1033,1,4,1,10000,21,0,9,0
1034,2,32,1,3000,26,4,2,0
1035,1,35,1,0,8,2,12,0
1036,1,34,1,9000,55,5,8,1
1037,1,50,1,4418,45,1,9,0
1038,1,5,1,369,18,7,14,0
1039,2,13,1,0,39,0,13,0
1040,2,7,1,4000,26,3,3,0
1041,1,36,1,3054,100,0,5,0
1042,1,39,1,7846,13,1,34,0
1043,1,44,1,4000,40,8,3,0
1044,2,10,1,10199,34,0,21,0
1045,2,38,1,4000,11,0,3,0
1046,2,20,1,5122,12,1,9,0
1047,2,10,1,1151,29,0,3,0
1048,1,4,1,10403,11,10,16,0
1049,1,4,1,3000,44,0,2,0
1050,1,36,2,5000,20,1,4,0
1051,1,36,1,0,15,0,6,0
1052,1,32,1,6668,32,0,11,0
1053,2,23,1,9000,32,0,8,0
1054,1,10,2,4000,10,3,3,0
1055,2,36,1,0,15,0,3,0
1056,2,24,1,8000,100,11,7,1
1057,1,33,1,2174,20,0,6,0
1058,1,39,1,6000,4,0,5,0
1059,1,44,1,5000,6,0,4,0
1060,1,5,1,0,100,0,2,0
1061,1,5,1,5000,20,6,4,0
1062,2,29,1,3337,5,0,4,0
1063,1,5,1,5000,100,15,4,0
1064,1,10,1,10000,41,4,9,1
1065,1,34,1,4855,27,0,9,0
1066,2,10,1,4000,51,4,3,0
1067,1,50,1,327,29,7,7,0
1068,2,11,1,0,100,0,4,0
1069,2,29,1,7000,12,0,6,0
1070,1,49,1,6000,11,0,5,0
1071,1,5,1,0,20,5,18,0
1072,2,7,1,8000,37,0,7,0
1073,1,18,1,16495,18,2,51,1
1074,2,5,1,7000,8,0,6,0
1075,2,36,1,804,27,0,3,0
1076,2,34,1,4000,21,0,3,0
1077,2,10,1,0,16,0,22,0
1078,1,5,1,5006,25,0,6,0
1079,1,11,1,0,47,0,6,0
1080,1,10,1,0,36,0,8,0
1081,1,5,1,7609,16,6,9,0
1082,1,18,1,7878,34,18,28,0
1083,1,32,1,5184,100,11,11,0
1084,1,19,1,0,5,0,3,0
1085,1,7,1,0,4,0,28,0
1086,1,16,2,4000,6,0,3,0
1087,1,11,1,0,37,0,27,0
1088,2,11,1,1677,32,0,12,0
1089,2,5,1,64,8,0,11,0
1090,2,16,1,13243,100,1,32,1
1091,2,50,1,8875,9,0,13,0
1092,1,37,1,4309,26,3,9,0
1093,2,38,1,3218,33,0,4,0
1094,1,18,1,0,66,1,8,0
1095,2,39,1,9608,11,0,15,0
1096,1,15,1,367,16,11,2,0
1097,1,46,1,9000,43,3,8,1
1098,2,38,1,6196,15,4,6,0
1099,1,5,1,5000,12,0,4,0
1100,1,32,1,983,42,0,2,0
1101,2,5,1,0,7,0,9,0
1102,1,29,1,5000,9,0,4,0
1103,1,19,1,2135,8,0,5,0
1104,1,38,1,7269,35,11,14,0
1105,1,11,1,0,9,0,12,0
1106,1,13,1,2000,5,0,1,0
1107,2,46,1,6000,5,0,5,0
1108,2,10,1,12660,39,0,19,0
1109,1,20,1,5000,34,0,4,0
1110,1,10,1,5756,36,0,13,0
1111,1,10,1,4218,11,6,4,0
1112,1,39,1,8000,31,0,7,0
1113,1,37,1,7000,10,0,6,0
1114,1,6,1,0,13,0,8,0
1115,1,6,1,10000,36,0,9,0
1116,2,4,1,7000,8,0,6,0
1117,1,10,1,4000,100,0,3,0
1118,2,35,1,8323,24,0,8,0
1119,1,4,1,4000,16,0,3,0
1120,1,29,1,7000,28,0,6,0
1121,2,5,1,12000,9,0,11,0
1122,2,25,1,0,11,2,15,0
1123,2,21,1,4000,65,0,3,0
1124,2,35,1,10496,100,0,13,0
1125,1,49,1,130,33,0,2,0
1126,2,35,1,1823,41,7,9,0
1127,1,13,1,7060,17,0,7,0
1128,2,29,1,4698,15,7,7,0
1129,2,11,1,1311,26,4,8,0
1130,2,28,1,10452,8,7,16,0
1131,1,21,1,3966,57,5,5,0
1132,1,2,1,4821,55,5,9,0
1133,1,35,1,845,38,7,6,0
1134,2,35,1,2568,4,8,2,0
1135,2,5,1,4252,38,12,5,0
1136,2,10,1,9000,18,6,8,0
1137,2,10,1,0,87,0,9,0
1138,2,39,1,5635,78,1,5,0
1139,1,5,1,0,88,2,10,0
1140,2,36,1,7992,100,0,48,1
1141,1,20,1,0,28,0,2,0
1142,2,21,1,5000,24,0,4,0
1143,2,6,1,2176,12,0,68,0
1144,1,32,1,5000,1,0,4,0
1145,2,39,1,2000,25,24,1,0
1146,2,5,1,3342,9,0,34,0
1147,1,5,1,10653,5,7,22,0
1148,1,35,1,3046,21,2,6,0
1149,2,44,1,0,13,0,22,0
1150,1,5,1,7177,90,1,75,1
1151,1,5,1,11588,14,7,14,0
1152,1,4,2,7000,41,0,6,0
1153,2,35,1,3249,17,0,12,0
1154,2,4,1,0,22,0,3,0
1155,1,48,1,5000,10,0,4,0
1156,2,44,2,0,16,22,7,0
1157,1,13,1,5549,16,0,8,0
1158,1,5,1,1831,64,13,6,0
1159,1,39,1,15000,14,10,14,0
1160,2,5,1,5285,28,0,27,1
1161,1,5,1,10486,9,3,17,1
1162,2,39,1,9000,23,0,8,0
1163,1,35,1,0,45,16,8,0
1164,2,41,1,4000,32,0,3,0
1165,1,24,1,2577,4,1,5,0
1166,1,6,1,3000,9,0,2,0
1167,2,10,1,1919,100,60,8,1
1168,2,29,1,3867,31,0,10,0
1169,1,39,1,7354,100,0,9,0
1170,2,15,1,3109,30,0,4,0
1171,1,44,1,8000,10,0,7,0
1172,1,15,2,3000,28,14,2,0
1173,2,5,1,1136,6,0,10,0
1174,2,34,1,0,93,0,20,1
1175,1,49,1,4000,4,0,3,0
1176,2,4,1,3189,34,4,22,0
1177,1,44,1,3000,25,0,2,0
1178,1,35,1,3186,100,0,10,0
1179,1,44,1,0,13,0,12,0
1180,2,46,1,0,14,0,5,0
1181,1,38,1,2751,38,18,16,0
1182,2,23,1,10000,70,11,9,1
1183,1,46,1,10044,29,4,19,0
1184,2,4,1,9492,14,16,25,0
1185,1,26,1,0,19,0,2,0
1186,2,10,1,0,35,0,3,0
1187,2,46,1,3000,100,0,2,0
1188,2,37,1,10000,27,0,9,0
1189,1,5,1,5000,23,60,4,0
1190,2,36,1,10629,54,0,14,0
1191,2,3,1,5054,49,0,6,0
1192,1,24,1,5998,76,10,5,0
1193,1,38,1,3130,29,8,9,0
1194,2,44,1,3000,12,0,2,0
1195,1,35,1,0,56,0,4,0
1196,1,14,1,0,36,1,14,0
1197,1,44,1,0,17,0,4,0
1198,1,10,1,0,18,0,3,0
1199,1,16,1,0,86,0,12,0
1200,2,35,1,4000,8,0,3,0
1201,1,3,2,10000,14,0,9,0
1202,1,5,1,4000,28,38,3,0
1203,1,5,1,680,8,0,8,0
1204,1,35,1,2347,5,0,8,0
1205,1,5,1,0,9,14,11,0
1206,1,49,1,8000,11,5,7,0
1207,1,16,1,3000,78,9,2,0
1208,1,35,1,0,22,0,3,0
1209,1,11,1,10059,42,0,11,1
1210,1,21,1,8076,25,0,11,1
1211,1,29,1,2000,4,0,1,0
1212,1,23,1,10000,8,0,9,0
1213,2,23,1,3000,52,0,2,0
1214,1,32,1,7550,13,0,15,0
1215,2,35,1,0,11,0,2,0
1216,1,44,1,10932,26,0,12,0
1217,1,44,1,9000,17,2,8,0
1218,1,6,1,4033,26,0,5,0
1219,2,32,1,11000,41,0,10,0
1220,1,44,1,4000,34,14,3,0
1221,1,24,1,5711,33,0,9,0
1222,1,35,1,0,10,1,7,0
1223,1,48,1,2970,27,0,17,0
1224,1,34,1,7000,27,0,6,0
1225,1,24,1,0,3,23,8,0
1226,2,10,1,3000,11,1,2,0
1227,2,25,1,6000,15,2,5,0
1228,1,43,1,1265,4,0,2,0
1229,1,43,1,6000,100,9,5,0
1230,1,15,1,13000,15,0,12,0
1231,1,39,1,5000,6,9,4,0
1232,2,21,2,0,32,0,20,0
1233,2,39,1,0,14,3,7,0
1234,2,3,1,4000,16,0,3,0
1235,1,13,1,6000,19,21,5,0
1236,1,29,1,15993,48,8,18,1
1237,1,5,1,3000,17,27,2,0
1238,1,15,1,0,13,1,5,0
1239,1,24,1,3449,7,7,4,0
1240,2,17,1,8283,25,9,12,0
1241,1,7,2,5000,35,0,4,0
1242,2,46,1,1119,30,0,2,0
1243,1,15,1,1661,13,1,21,0
1244,2,25,1,4000,25,0,3,0
1245,1,21,1,8373,61,0,22,0
1246,2,44,1,6000,12,20,5,0
1247,2,23,1,3793,17,0,7,0
1248,1,11,1,2622,19,0,6,0
1249,2,10,1,4000,100,0,3,0
1250,1,25,1,3804,38,7,8,0
1251,1,21,1,9444,13,5,11,0
1252,2,44,1,2042,53,0,7,0
1253,2,11,1,0,38,0,6,0
1254,2,41,1,0,11,15,6,0
1255,1,35,1,3903,88,2,9,0
1256,2,29,1,8000,10,0,7,0
1257,2,3,1,3866,21,2,53,0
1258,1,10,1,7000,12,12,6,0
1259,1,50,1,3000,38,0,2,0
1260,1,44,1,8454,10,0,30,0
1261,1,44,1,0,50,2,11,0
1262,1,11,1,0,8,2,6,0
1263,2,25,1,0,1,8,5,0
1264,1,44,1,56,53,0,4,0
1265,1,36,1,21564,7,0,37,1
1266,1,38,1,7000,100,0,6,0
1267,1,5,1,0,25,1,4,0
1268,2,46,1,0,5,11,8,0
1269,1,20,1,5800,21,1,5,0
1270,1,8,1,0,27,0,11,0
1271,1,11,1,4537,18,0,16,0
1272,2,32,1,0,11,2,2,0
1273,2,24,1,3000,6,9,2,0
1274,1,21,1,0,8,6,13,0
1275,1,5,1,4000,5,0,3,0
1276,1,44,1,10000,26,0,9,0
1277,1,3,1,0,5,0,7,0
1278,1,35,2,5582,48,0,29,1
1279,2,6,1,12000,30,5,11,0
1280,1,4,1,4864,13,0,8,0
1281,1,44,1,5677,11,60,5,0
1282,2,17,1,0,75,4,10,0
1283,1,6,1,11000,55,0,10,0
1284,1,36,1,5000,65,0,4,0
1285,2,20,1,6000,100,5,5,0
1286,2,5,1,4000,11,1,3,0
1287,1,44,1,0,17,2,3,0
1288,1,17,2,2955,11,24,4,0
1289,2,34,1,0,6,0,5,0
1290,1,42,1,7000,8,10,6,0
1291,1,15,1,0,45,0,16,0
1292,1,22,1,7000,33,18,6,0
1293,1,26,1,1961,18,0,6,0
1294,2,29,2,7000,27,25,6,0
1295,2,5,1,4743,18,0,7,0
1296,2,15,1,4000,19,0,3,0
1297,1,17,1,3000,4,5,2,0
1298,1,46,1,8000,8,0,7,0
1299,1,15,2,2000,63,0,1,0
1300,1,13,1,3000,10,0,2,0
1301,1,1,2,6000,10,0,5,0
1302,2,36,1,0,45,2,3,0
1303,2,32,1,0,12,2,2,0
1304,2,5,1,4000,32,0,3,0
1305,1,21,1,0,11,0,3,0
1306,1,29,1,11081,25,0,11,0
1307,2,13,1,15346,44,8,17,1
1308,2,25,1,13026,18,0,38,1
1309,1,50,1,9964,48,11,10,0
1310,2,46,1,0,18,0,4,0
1311,2,20,1,11000,29,0,10,0
1312,1,4,1,4000,18,0,3,0
1313,1,19,2,0,4,0,7,0
1314,2,44,1,10000,17,8,9,1
1315,2,46,1,0,62,0,5,0
1316,2,38,1,5513,20,0,8,0
1317,2,50,1,7000,41,1,6,0
1318,2,39,1,0,12,0,9,0
1319,2,20,1,4626,9,0,10,0
1320,1,11,1,10516,43,0,14,0
1321,2,15,1,6000,6,6,5,0
1322,2,29,1,0,86,4,2,0
1323,1,44,2,0,30,6,5,0
1324,1,39,1,9372,65,0,11,0
1325,2,35,1,3707,13,0,6,0
1326,1,41,1,6532,14,0,17,0
1327,1,32,1,0,57,0,22,0
1328,1,19,1,5227,14,11,9,0
1329,2,44,1,0,4,60,10,0
1330,1,10,1,6000,38,34,5,0
1331,1,37,1,3707,17,1,5,0
1332,1,11,1,7000,26,5,6,0
1333,2,39,1,1425,16,7,53,0
1334,1,43,1,250,14,0,4,0
1335,2,6,1,9092,5,3,14,0
1336,2,44,1,4000,22,0,3,0
1337,2,10,1,3265,28,0,21,0
1338,1,44,2,376,4,1,3,0
1339,1,5,1,6387,3,0,6,0
1340,1,23,1,8000,12,60,7,0
1341,2,5,1,0,9,0,5,0
1342,1,10,1,17972,6,0,18,0
1343,2,15,1,12638,20,1,17,0
1344,1,10,1,14181,46,9,22,1
1345,1,43,1,13000,32,0,12,0
1346,1,5,2,5000,52,0,4,1
1347,1,29,1,0,21,0,4,0
1348,2,36,1,164,48,0,9,0
1349,2,29,2,3000,2,0,2,0
1350,1,29,1,5000,7,0,4,0
1351,2,11,1,4435,61,6,4,0
1352,1,10,1,5000,33,8,4,0
1353,2,6,1,2000,38,3,1,0
1354,2,20,1,5000,9,0,4,0
1355,2,33,1,8029,98,32,12,1
1356,2,11,1,0,56,3,11,0
1357,1,20,1,2648,8,0,12,0
1358,2,6,1,0,2,0,4,0
1359,2,32,1,4776,100,0,15,1
1360,1,2,1,3682,7,25,4,0
1361,1,49,1,0,4,0,2,0
1362,2,44,1,0,0,0,11,0
1363,1,48,1,6000,22,2,5,0
1364,2,43,1,2367,58,13,12,0
1365,2,29,1,3000,46,1,2,0
1366,2,46,1,0,40,0,8,0
1367,1,46,1,4000,26,0,3,0
1368,1,39,2,0,23,15,3,0
1369,2,14,2,3000,33,4,2,0
1370,2,10,1,3000,46,0,2,0
1371,1,35,1,989,32,2,19,0
1372,1,23,1,0,15,0,12,0
1373,1,15,1,7000,19,0,6,0
1374,2,11,1,5000,6,18,4,0
1375,1,10,1,20110,8,10,29,0
1376,2,5,1,5000,100,8,4,1
1377,1,29,1,9164,5,0,13,0
1378,2,3,1,3041,5,0,42,0
1379,2,35,1,14560,99,3,15,1
1380,1,5,1,1810,17,20,19,0
1381,2,50,1,321,7,2,8,0
1382,1,16,1,0,8,0,3,0
1383,2,15,1,5000,55,27,4,0
1384,1,29,1,4000,52,0,3,0
1385,1,44,1,5000,100,0,4,0
1386,1,5,1,0,15,0,12,0
1387,1,32,1,1333,12,0,5,0
1388,1,35,1,8000,6,0,7,0
1389,1,20,1,0,10,7,22,0
1390,1,4,1,2000,27,0,1,0
1391,2,15,1,5000,38,0,4,0
1392,1,36,1,2412,13,0,7,0
1393,2,21,1,19109,11,2,41,1
1394,2,4,1,0,37,15,3,0
1395,2,36,1,6250,71,0,8,1
1396,2,12,1,7994,32,0,13,0
1397,2,6,1,2297,32,2,15,0
1398,1,18,1,11000,100,0,10,0
1399,2,25,1,399,23,0,20,0
1400,1,44,1,4000,12,0,3,0
1401,1,23,1,4000,34,0,3,0
1402,2,35,1,13386,57,0,20,1
1403,1,35,1,8000,10,19,7,0
1404,1,44,1,1937,11,0,39,1
1405,1,16,1,6000,20,0,5,0
1406,1,16,1,6000,9,0,5,0
1407,1,46,1,2227,3,3,4,0
1408,1,15,1,0,21,5,21,0
1409,1,39,1,3000,7,0,2,0
1410,1,41,1,0,20,8,8,0
1411,1,13,1,5000,13,30,4,0
1412,2,41,1,810,2,0,4,0
1413,2,51,1,0,9,0,7,0
1414,1,5,1,0,45,19,13,0
1415,2,25,1,5000,10,5,4,0
1416,1,39,1,0,7,3,3,0
1417,2,5,1,5000,47,0,4,0
1418,1,5,1,1745,4,0,4,0
1419,2,11,1,4000,49,1,3,0
1420,2,44,1,5431,33,2,5,0
1421,1,35,1,0,11,0,12,0
1422,2,41,1,11242,17,1,16,0
1423,1,44,1,0,95,0,8,0
1424,2,19,1,0,4,0,6,0
1425,1,44,1,3000,10,34,2,0
1426,1,10,1,3000,24,2,2,0
1427,1,4,1,8000,32,0,7,0
1428,1,48,1,3000,3,0,2,0
1429,1,10,1,7000,22,0,6,0
1430,1,5,1,0,3,0,8,0
1431,2,46,1,0,6,7,7,0
1432,2,45,1,0,100,0,14,0
1433,1,15,1,2760,20,0,5,0
1434,2,36,1,6000,2,0,5,0
1435,2,6,1,3006,7,0,7,0
1436,1,44,1,0,3,0,75,0
1437,2,20,1,4000,9,0,3,0
1438,2,39,1,0,68,0,6,0
1439,1,5,1,1493,42,0,10,0
1440,1,21,1,0,4,0,6,0
1441,2,32,1,0,17,12,3,0
1442,1,48,1,6000,15,24,5,0
1443,2,5,1,0,56,45,10,0
1444,2,15,1,3245,4,0,15,0
1445,2,25,1,10318,29,4,56,1
1446,1,25,1,3853,6,0,5,0
1447,1,5,1,7484,16,1,8,0
1448,1,5,1,7000,39,0,6,0
1449,2,19,1,1595,6,0,2,0
1450,1,38,1,2750,30,0,11,0
1451,1,37,1,0,57,4,3,0
1452,1,13,1,11140,18,0,21,0
1453,2,18,1,5942,13,0,15,0
1454,2,5,1,457,22,7,4,0
1455,1,6,1,3196,12,0,3,0
1456,1,46,1,6000,27,0,5,0
1457,1,48,1,6714,49,0,10,0
1458,1,10,1,3613,13,30,7,0
1459,1,35,1,1569,10,5,2,0
1460,2,41,1,0,9,0,27,0
1461,2,20,1,5000,16,25,4,0
1462,2,10,1,7000,37,60,6,0
1463,2,39,1,9012,12,0,11,0
1464,1,2,1,0,13,1,47,0
1465,2,7,1,5000,11,0,4,0
1466,1,11,1,4000,20,2,3,0
